node_i,pos (x),pos (y),commodity (k),index,supply (s),demand (d),importance (w)
1296,407281,6223135,"Agriculture, forest, fishing",1,0,54936145,5
1296,407281,6223135,"Chemicals, rubber, plastics",8,0,1954911,5
1296,407281,6223135,Fabricated metal products,10,-3763325,0,5
1296,407281,6223135,"Food, beverage, tobacco",4,0,179119,5
1296,407281,6223135,"Furniture, other manufacture",13,-86744,0,5
1296,407281,6223135,Ore,3,-23597350,0,5
1296,407281,6223135,Petroleum Products,7,0,13310358,5
1296,407281,6223135,Return materials and recycling,14,0,655416,5
1296,407281,6223135,"Textile, leather",5,-5,0,5
1296,407281,6223135,Transport equipment,12,-746655,0,5
1296,407281,6223135,"Wood, cork, pulp, paper",6,0,1773199,5
1297,400480,6222416,"Agriculture, forest, fishing",1,-6528838,0,5
1297,400480,6222416,Fabricated metal products,10,-11759307,0,5
1297,400480,6222416,"Furniture, other manufacture",13,0,187411,5
1297,400480,6222416,Ore,3,-106072004,0,5
1297,400480,6222416,Other non-metallic mineral,9,0,233160,5
1297,400480,6222416,Return materials and recycling,14,0,1239986,5
1297,400480,6222416,"Textile, leather",5,0,18,5
1298,398263,6222197,"Food, beverage, tobacco",4,-349678,0,5
1298,398263,6222197,Machinery and equipment,11,0,377832,5
